"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Blockchain"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Criptografia digital"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Redes de Nueva generación"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","EL ROL OBSOLETO DE LAS UNIVERSIDADES DE ACUERDO A LAS DEMANDAS LABORALES ACTUALES BASADAS EN TI."
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Para mi ha estado todo lo importante, mas bien agradecr por esas tematicas."
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Inteligencia Artificial, transformación digital e innovación"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Bolivia y el desempleo"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Todas las mesas estuvieron muy bien para mí. Excelente trabajo."
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Software Libre implementación quizas"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Trata y tráfico e internet"
"¿Qué temática hubiera querido incluir en el IGF Bolivia 2018?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Debería ser en un lugar más céntrico"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?",".........."
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Dar mayor publicidad y buscar otras experiencias bolivianas y las TIC, Por ejemplo: instituciones o representantes de proyectos que asistieron a IGF 2018 Pero que  no se conocieron y requieren un apoyo para dar mayor probabilidad de éxito en su experiencia."
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","respetar los tiempos establecidos en el programa,  y extender los tiempos; es decir pasara de dos a tres días minimamente."
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Que los funcionarios de Gobierno no vayan a hacer propaganda o hablar mal de los periodistas o medios"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","En lo posible que sea en un lugar más céntrico, y que la convocatoria para realizar paneles sea pública"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Falto el control de los tiempo a los panelistas, el primer día comenzamos muy tarde, el segundo día ni almorzamos pero valió la pena"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Que sea 3 dias con mas material teorico para el publico"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Permitan que los asitentes se identifiquen con sus cuentas de twitter"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Los dias sobre todo por el paro civico"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","tal vez buscar el ambiente, en centro de ciudad asi para que lleguen mas gente porque era un poco lejos y no se podia llegar ala hora como en mi caso que llegue tarde."
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Respetar los horarios, opciones de sesiones simultáneas y espacios para networking."
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Generar más mesas"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","El respeto de los tiempos, eso les pediría que sean más exactos."
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Si podrían compartir los foros en offline pues la realidad en algunos lugares es que el costo en linea es aún inaccesible.
Por lo que vi me parecieron muy importantes las tematicas Felcidades"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Más difusión, fechas más accesibles"
"Queremos mejorar el IGF Bolivia en sus próximas versiones, ¿tiene usted algún comentario o sugerencia?","Ninguno"
